,start_time,end_time,wav_filename,emotion,val,act,dom
933,59.4500,63.6475,Ses01M_script02_1_M007,calm,2.5000,3.0000,3.0000
934,65.7200,67.5700,Ses01M_script02_1_M008,uncalm,3.0000,3.5000,2.5000
935,69.4100,71.2800,Ses01M_script02_1_M009,calm,3.0000,3.0000,2.5000
936,74.8900,81.7300,Ses01M_script02_1_M010,calm,3.0000,3.5000,3.0000
937,82.2739,87.4750,Ses01M_script02_1_M011,calm,2.5000,3.5000,3.0000
938,88.3200,96.8200,Ses01M_script02_1_M012,uncalm,3.0000,3.5000,3.0000
939,97.9122,105.1300,Ses01M_script02_1_M013,uncalm,2.5000,3.5000,3.0000
940,107.2700,124.6900,Ses01M_script02_1_M014,uncalm,3.0000,4.5000,3.0000
941,125.1356,128.4600,Ses01M_script02_1_M015,uncalm,3.0000,3.5000,3.5000
942,134.9100,138.4300,Ses01M_script02_1_M016,uncalm,4.0000,3.5000,4.0000
943,138.4900,142.9100,Ses01M_script02_1_M017,uncalm,4.5000,4.0000,3.5000
944,155.5400,158.3500,Ses01M_script02_1_M018,uncalm,4.0000,3.5000,3.0000
945,158.3800,161.6750,Ses01M_script02_1_M019,uncalm,4.0000,3.5000,3.0000
946,163.6278,166.5100,Ses01M_script02_1_M020,uncalm,2.5000,3.5000,4.0000
947,168.0200,175.2200,Ses01M_script02_1_M021,uncalm,2.0000,3.5000,3.0000
948,176.4900,178.1775,Ses01M_script02_1_M022,calm,3.0000,3.5000,3.0000
949,179.8000,182.6525,Ses01M_script02_1_M023,calm,3.0000,3.5000,2.5000
950,183.8200,191.9600,Ses01M_script02_1_M024,uncalm,3.0000,4.0000,4.0000
951,192.1200,194.0925,Ses01M_script02_1_M025,uncalm,2.5000,3.0000,2.0000
952,195.3000,197.1400,Ses01M_script02_1_M026,uncalm,2.0000,2.5000,2.5000
953,200.4000,205.8000,Ses01M_script02_1_M027,uncalm,2.5000,3.5000,3.0000
954,205.8575,215.6599,Ses01M_script02_1_M028,uncalm,2.5000,4.0000,3.5000
955,223.5940,238.3125,Ses01M_script02_1_M029,uncalm,3.0000,4.0000,4.0000
956,247.9200,249.5200,Ses01M_script02_1_M030,calm,2.5000,3.5000,2.5000
957,250.5900,266.3200,Ses01M_script02_1_M031,uncalm,3.0000,3.5000,3.5000
958,266.4000,274.4825,Ses01M_script02_1_M032,uncalm,2.5000,3.5000,4.0000
959,275.5000,277.3075,Ses01M_script02_1_M033,uncalm,3.0000,3.0000,3.0000
960,279.6900,282.8100,Ses01M_script02_1_M034,uncalm,3.0000,2.0000,2.5000
961,289.5300,296.9725,Ses01M_script02_1_M035,uncalm,2.5000,4.0000,2.5000
962,297.0800,305.0900,Ses01M_script02_1_M036,uncalm,3.0000,3.5000,3.5000
963,317.7800,320.0133,Ses01M_script02_1_M037,calm,3.0000,3.5000,3.0000
964,321.2400,325.9100,Ses01M_script02_1_M038,uncalm,2.5000,3.5000,3.5000
965,326.8820,338.7500,Ses01M_script02_1_M039,calm,2.5000,3.5000,4.0000
966,338.9269,347.0862,Ses01M_script02_1_M040,uncalm,3.0000,2.5000,3.5000
967,347.1150,355.9600,Ses01M_script02_1_M041,uncalm,3.0000,3.5000,4.0000
968,356.0100,367.2140,Ses01M_script02_1_M042,uncalm,3.0000,4.0000,4.0000
969,367.3200,375.7175,Ses01M_script02_1_M043,uncalm,3.5000,3.5000,4.5000
970,375.8875,383.5400,Ses01M_script02_1_M044,uncalm,3.0000,4.0000,4.0000
971,383.7800,391.4700,Ses01M_script02_1_M045,uncalm,3.5000,3.5000,4.0000
972,393.6300,401.8275,Ses01M_script02_1_M046,uncalm,4.5000,4.5000,4.0000
973,6.2100,9.3200,Ses01F_script01_1_F000,uncalm,2.0000,2.3333,2.3333
974,9.3500,12.8955,Ses01F_script01_1_F001,uncalm,2.0000,2.3333,1.6667
975,14.3063,19.5526,Ses01F_script01_1_F002,uncalm,2.3333,2.3333,2.6667
976,22.3200,24.6667,Ses01F_script01_1_F003,uncalm,3.0000,3.0000,2.6667
977,35.3799,39.0900,Ses01F_script01_1_F004,uncalm,2.0000,2.0000,2.0000
978,40.0200,44.9688,Ses01F_script01_1_F005,calm,2.0000,1.6667,2.0000
979,46.9500,52.3200,Ses01F_script01_1_F006,uncalm,1.6667,2.3333,3.3333
980,58.9500,60.8800,Ses01F_script01_1_F007,uncalm,2.6667,3.6667,3.6667
981,67.6000,70.6700,Ses01F_script01_1_F008,uncalm,2.0000,2.3333,2.6667
982,78.3648,81.5611,Ses01F_script01_1_F009,uncalm,2.6667,2.6667,3.6667
983,100.1400,102.3482,Ses01F_script01_1_F010,uncalm,2.6667,2.6667,3.0000
984,104.2900,108.7408,Ses01F_script01_1_F011,uncalm,2.3333,3.3333,3.6667
985,117.8228,129.5100,Ses01F_script01_1_F012,uncalm,2.3333,3.0000,4.0000
986,134.0100,141.9500,Ses01F_script01_1_F013,uncalm,2.3333,4.3333,3.6667
987,150.2700,152.6736,Ses01F_script01_1_F014,uncalm,2.6667,1.6667,2.3333
988,156.1786,160.6700,Ses01F_script01_1_F015,calm,3.0000,2.3333,3.0000
989,165.6573,169.5590,Ses01F_script01_1_F016,uncalm,2.6667,2.6667,3.0000
990,171.6300,175.4900,Ses01F_script01_1_F017,uncalm,2.0000,3.0000,3.6667
991,176.9600,179.7500,Ses01F_script01_1_F018,uncalm,2.6667,2.6667,2.3333
992,183.9800,186.0500,Ses01F_script01_1_F019,uncalm,3.0000,2.6667,2.3333
993,194.0600,198.9100,Ses01F_script01_1_F020,uncalm,2.3333,4.0000,4.3333
994,205.1600,215.1700,Ses01F_script01_1_F021,uncalm,2.3333,4.0000,4.0000
995,219.0400,223.8200,Ses01F_script01_1_F022,uncalm,2.3333,3.3333,2.3333
996,235.2000,238.5600,Ses01F_script01_1_F023,uncalm,3.3333,2.6667,2.3333
997,241.3769,245.1904,Ses01F_script01_1_F024,uncalm,2.6667,2.6667,2.6667
998,246.8000,251.4508,Ses01F_script01_1_F025,uncalm,2.6667,3.3333,3.6667
999,266.8300,270.7300,Ses01F_script01_1_F026,uncalm,2.6667,2.6667,3.0000
1000,274.1997,277.2100,Ses01F_script01_1_F027,uncalm,2.3333,2.3333,2.3333
1001,278.1500,282.5900,Ses01F_script01_1_F028,uncalm,2.3333,2.0000,2.3333
1002,282.7300,286.9200,Ses01F_script01_1_F029,uncalm,2.3333,3.6667,3.6667
1003,299.3100,302.1950,Ses01F_script01_1_F030,uncalm,2.6667,2.0000,1.6667
1004,304.2300,308.9800,Ses01F_script01_1_F031,uncalm,2.3333,2.3333,1.6667
1005,309.0400,312.7098,Ses01F_script01_1_F032,uncalm,2.0000,2.0000,2.6667
1006,312.7400,318.2648,Ses01F_script01_1_F033,uncalm,2.6667,2.6667,3.3333
1007,323.3348,326.0750,Ses01F_script01_1_F034,calm,2.3333,2.6667,2.3333
1008,341.9700,344.8052,Ses01F_script01_1_F035,uncalm,1.6667,3.6667,4.0000
1009,349.6300,352.5866,Ses01F_script01_1_F036,uncalm,3.0000,4.0000,3.6667
1010,356.4000,359.8700,Ses01F_script01_1_F037,uncalm,1.3333,4.3333,4.3333
1011,361.8100,364.6100,Ses01F_script01_1_F038,uncalm,2.0000,3.6667,3.6667
1012,382.6000,387.9700,Ses01F_script01_1_F039,uncalm,2.3333,3.0000,3.6667
1013,389.5400,392.9042,Ses01F_script01_1_F040,uncalm,2.3333,2.6667,4.0000
1014,394.9100,404.6900,Ses01F_script01_1_F041,uncalm,1.6667,4.6667,4.3333
1015,406.3900,409.4600,Ses01F_script01_1_F042,uncalm,2.0000,4.0000,3.6667
1016,412.7875,416.2484,Ses01F_script01_1_F043,uncalm,2.3333,2.3333,2.0000
1017,420.3500,423.2141,Ses01F_script01_1_F044,uncalm,2.3333,1.3333,1.3333
1018,11.9892,15.1219,Ses01F_script01_1_M000,calm,3.0000,1.6667,2.3333
1019,19.0456,22.3962,Ses01F_script01_1_M001,calm,3.0000,2.0000,2.3333
1020,24.8000,35.9971,Ses01F_script01_1_M002,calm,2.6667,3.0000,2.3333
1021,38.6600,40.5300,Ses01F_script01_1_M003,calm,3.0000,2.0000,2.0000
1022,44.5500,47.2300,Ses01F_script01_1_M004,calm,3.0000,2.0000,2.0000
1023,51.4300,59.5500,Ses01F_script01_1_M005,uncalm,2.6667,2.6667,2.3333
1024,62.1628,68.2500,Ses01F_script01_1_M006,uncalm,2.6667,2.6667,2.6667
1025,70.0764,78.8718,Ses01F_script01_1_M007,calm,2.6667,3.0000,3.0000
1026,81.4068,89.4307,Ses01F_script01_1_M008,uncalm,2.3333,2.6667,3.0000
1027,89.7172,101.3800,Ses01F_script01_1_M009,uncalm,2.3333,3.6667,3.6667
1028,102.1000,104.7200,Ses01F_script01_1_M010,calm,3.0000,3.3333,3.6667
1029,108.1897,118.4700,Ses01F_script01_1_M011,uncalm,2.3333,2.3333,3.3333
1030,130.7600,134.5900,Ses01F_script01_1_M012,calm,3.0000,1.3333,2.0000
1031,141.0500,149.7500,Ses01F_script01_1_M013,uncalm,3.0000,2.3333,2.3333
1032,153.8860,155.8699,Ses01F_script01_1_M014,calm,3.0000,1.6667,2.3333
1033,161.9980,165.3487,Ses01F_script01_1_M015,calm,3.0000,1.6667,2.6667
1034,169.7574,172.1800,Ses01F_script01_1_M016,calm,3.6667,2.6667,2.3333
1035,174.7833,177.7200,Ses01F_script01_1_M017,calm,3.0000,2.6667,2.6667
1036,179.2800,181.9475,Ses01F_script01_1_M018,uncalm,3.0000,3.3333,3.6667
1037,185.0300,195.2800,Ses01F_script01_1_M019,uncalm,2.0000,4.3333,4.0000
1038,197.6000,199.7475,Ses01F_script01_1_M020,uncalm,2.6667,4.0000,3.6667
1039,224.7000,236.0500,Ses01F_script01_1_M021,uncalm,2.0000,3.0000,2.3333
1040,237.8000,240.4290,Ses01F_script01_1_M022,uncalm,2.0000,3.3333,3.3333
1041,245.2786,247.5700,Ses01F_script01_1_M023,calm,3.0000,2.0000,2.3333
1042,251.2965,261.0500,Ses01F_script01_1_M024,calm,2.6667,1.6667,2.0000
1043,262.6500,267.2119,Ses01F_script01_1_M025,calm,2.6667,2.0000,3.0000
1044,269.7300,274.6626,Ses01F_script01_1_M026,uncalm,2.0000,3.3333,3.0000
1045,276.2400,278.3659,Ses01F_script01_1_M027,uncalm,3.0000,2.6667,2.6667
1046,281.5700,283.8900,Ses01F_script01_1_M028,uncalm,2.0000,3.0000,1.6667
1047,285.9600,296.0300,Ses01F_script01_1_M029,uncalm,2.6667,3.0000,3.3333
1048,297.0000,300.0700,Ses01F_script01_1_M030,uncalm,1.6667,4.3333,4.6667
1049,318.2868,321.9800,Ses01F_script01_1_M031,uncalm,2.0000,2.0000,1.3333
1050,325.7300,336.5389,Ses01F_script01_1_M032,uncalm,2.6667,3.6667,3.3333
1051,336.7373,342.3143,Ses01F_script01_1_M033,uncalm,2.0000,2.0000,3.0000
1052,344.4966,350.1500,Ses01F_script01_1_M034,calm,3.0000,2.6667,3.3333
1053,352.1016,356.8800,Ses01F_script01_1_M035,uncalm,2.3333,2.3333,2.3333
1054,359.0300,362.8200,Ses01F_script01_1_M036,uncalm,3.0000,3.3333,3.0000
1055,363.8700,373.5675,Ses01F_script01_1_M037,uncalm,3.0000,4.0000,4.0000
1056,373.5975,383.1500,Ses01F_script01_1_M038,uncalm,2.6667,3.6667,3.6667
1057,387.5000,390.1100,Ses01F_script01_1_M039,calm,3.0000,1.6667,2.0000
1058,392.3100,395.6900,Ses01F_script01_1_M040,calm,3.0000,1.6667,2.0000
1059,403.4300,407.0400,Ses01F_script01_1_M041,uncalm,2.6667,2.6667,2.3333
1060,408.9600,412.8536,Ses01F_script01_1_M042,uncalm,3.0000,2.6667,3.6667
1061,415.9200,420.4807,Ses01F_script01_1_M043,uncalm,3.0000,2.3333,3.3333
1062,7.2455,11.6400,Ses01F_impro04_F000,calm,3.0000,3.0000,3.0000
1063,11.7448,16.1500,Ses01F_impro04_F001,calm,2.5000,2.5000,3.0000
1064,18.6000,30.8976,Ses01F_impro04_F002,uncalm,2.5000,3.5000,3.0000
1065,35.0090,37.8000,Ses01F_impro04_F003,uncalm,2.5000,3.0000,2.5000
1066,40.2300,41.9500,Ses01F_impro04_F004,uncalm,2.5000,2.5000,2.0000
1067,43.3500,45.7596,Ses01F_impro04_F005,calm,3.0000,2.0000,2.5000
1068,46.2735,49.8300,Ses01F_impro04_F006,calm,3.0000,3.5000,3.5000
1069,50.1100,54.3100,Ses01F_impro04_F007,uncalm,3.0000,3.5000,4.0000
1070,54.3700,55.6700,Ses01F_impro04_F008,uncalm,2.0000,3.5000,3.5000
1071,58.7100,60.0937,Ses01F_impro04_F009,calm,2.5000,2.5000,2.5000
1072,60.6771,66.5275,Ses01F_impro04_F010,uncalm,2.0000,3.5000,3.0000
1073,69.4300,70.9400,Ses01F_impro04_F011,uncalm,2.5000,3.0000,3.0000
1074,72.1300,74.7300,Ses01F_impro04_F012,uncalm,2.5000,2.5000,4.0000
1075,76.4900,80.7269,Ses01F_impro04_F013,calm,3.0000,3.5000,3.5000
1076,85.4900,86.9800,Ses01F_impro04_F014,calm,2.5000,3.0000,2.5000
1077,87.2203,93.3300,Ses01F_impro04_F015,uncalm,2.0000,4.0000,3.5000
1078,97.4100,101.0475,Ses01F_impro04_F016,uncalm,2.0000,4.0000,3.5000
1079,102.7800,105.4150,Ses01F_impro04_F017,uncalm,2.0000,4.5000,4.0000
1080,106.1700,111.8600,Ses01F_impro04_F018,uncalm,2.0000,4.5000,3.5000
1081,114.9200,122.3100,Ses01F_impro04_F019,uncalm,3.0000,3.5000,3.0000
1082,122.4000,129.9300,Ses01F_impro04_F020,uncalm,2.0000,3.0000,3.5000
1083,133.7400,137.4400,Ses01F_impro04_F021,uncalm,2.0000,2.0000,3.0000
1084,138.1300,139.8900,Ses01F_impro04_F022,uncalm,2.0000,2.0000,2.5000
1085,148.5500,152.8500,Ses01F_impro04_F023,uncalm,2.0000,2.5000,3.0000
1086,153.1800,155.2925,Ses01F_impro04_F024,uncalm,2.5000,2.5000,3.5000
1087,157.1625,159.7000,Ses01F_impro04_F025,uncalm,2.5000,2.5000,3.0000
1088,161.0787,163.7800,Ses01F_impro04_F026,uncalm,2.5000,2.0000,3.5000
1089,164.3925,167.5650,Ses01F_impro04_F027,uncalm,2.5000,2.0000,3.0000
1090,170.8300,172.8400,Ses01F_impro04_F028,uncalm,2.0000,3.5000,3.5000
1091,175.2700,178.4300,Ses01F_impro04_F029,uncalm,1.5000,4.0000,4.0000
1092,180.3025,183.4875,Ses01F_impro04_F030,uncalm,1.5000,3.5000,4.0000
1093,184.4700,188.8700,Ses01F_impro04_F031,uncalm,1.5000,3.0000,3.5000
1094,189.1200,192.0200,Ses01F_impro04_F032,uncalm,2.0000,3.5000,3.5000
1095,193.5875,199.4325,Ses01F_impro04_F033,uncalm,1.5000,3.5000,4.5000
1096,2.7418,6.6575,Ses01F_impro04_M000,calm,3.0000,2.5000,2.5000
1097,10.4600,12.1300,Ses01F_impro04_M001,calm,3.0000,2.5000,2.0000
1098,15.6400,18.9000,Ses01F_impro04_M002,calm,3.0000,2.5000,3.0000
1099,26.9100,28.7100,Ses01F_impro04_M003,calm,3.0000,2.5000,2.5000
1100,30.8800,35.5225,Ses01F_impro04_M004,calm,3.0000,3.0000,3.0000
1101,37.1900,40.5300,Ses01F_impro04_M005,calm,3.0000,3.0000,3.0000
1102,40.5400,43.5760,Ses01F_impro04_M006,calm,3.0000,3.5000,2.5000
1103,49.3900,50.5800,Ses01F_impro04_M007,calm,3.5000,3.0000,2.5000
1104,55.2100,56.3300,Ses01F_impro04_M008,calm,3.0000,3.0000,2.5000
1105,56.3500,59.0245,Ses01F_impro04_M009,calm,3.0000,3.0000,3.0000
1106,59.8000,61.5500,Ses01F_impro04_M010,calm,3.0000,2.5000,2.0000
1107,65.9700,69.7700,Ses01F_impro04_M011,calm,3.0000,3.0000,2.5000
1108,70.3800,72.7264,Ses01F_impro04_M012,calm,3.0000,3.0000,2.5000
1109,73.7473,77.1500,Ses01F_impro04_M013,calm,3.0000,2.0000,3.0000
1110,80.1435,87.8100,Ses01F_impro04_M014,calm,3.5000,3.5000,3.5000
1111,92.3700,99.2700,Ses01F_impro04_M015,calm,2.5000,3.5000,3.0000
1112,100.4850,103.4700,Ses01F_impro04_M016,calm,3.0000,2.5000,2.5000
1113,104.9700,107.7800,Ses01F_impro04_M017,calm,3.0000,3.5000,3.0000
1114,111.6600,117.7250,Ses01F_impro04_M018,calm,3.0000,3.5000,3.0000
1115,118.4600,119.7700,Ses01F_impro04_M019,calm,3.0000,2.5000,2.5000
1116,121.5000,123.4200,Ses01F_impro04_M020,calm,3.0000,2.5000,2.5000
1117,129.4300,139.1600,Ses01F_impro04_M021,calm,3.5000,3.5000,3.0000
1118,139.5219,141.8225,Ses01F_impro04_M022,calm,3.0000,2.5000,2.5000
1119,144.9125,149.5100,Ses01F_impro04_M023,calm,2.5000,2.5000,2.0000
1120,151.8400,154.0300,Ses01F_impro04_M024,calm,3.0000,2.5000,3.0000
1121,154.6000,157.8000,Ses01F_impro04_M025,calm,3.0000,3.5000,3.5000
1122,158.9500,161.3500,Ses01F_impro04_M026,calm,3.5000,3.0000,3.0000
1123,162.1200,164.7825,Ses01F_impro04_M027,calm,3.5000,3.5000,3.5000
1124,165.4700,166.7100,Ses01F_impro04_M028,calm,3.0000,2.5000,2.0000
1125,167.0500,171.4300,Ses01F_impro04_M029,uncalm,2.5000,3.5000,3.5000
1126,171.7500,175.2600,Ses01F_impro04_M030,uncalm,2.5000,2.5000,3.0000
1127,178.0033,180.8650,Ses01F_impro04_M031,calm,3.0000,2.5000,2.5000
1128,182.8200,185.5400,Ses01F_impro04_M032,calm,2.5000,2.0000,1.5000
1129,186.1200,187.4625,Ses01F_impro04_M033,uncalm,2.5000,3.5000,2.0000
1130,188.0100,190.7100,Ses01F_impro04_M034,uncalm,2.5000,2.0000,2.0000
1131,191.2800,195.1300,Ses01F_impro04_M035,uncalm,2.0000,3.5000,3.0000
1132,200.2150,202.0825,Ses01F_impro04_M036,uncalm,2.5000,3.0000,3.5000
1133,4.2400,5.2300,Ses01F_impro05_F000,uncalm,4.0000,2.0000,1.5000
1134,5.2600,7.1600,Ses01F_impro05_F001,uncalm,2.0000,2.5000,2.5000
1135,7.3500,8.8500,Ses01F_impro05_F002,uncalm,2.5000,2.5000,3.5000
1136,9.2000,13.0200,Ses01F_impro05_F003,uncalm,2.0000,3.0000,3.5000
1137,13.0400,22.7400,Ses01F_impro05_F004,uncalm,2.0000,3.5000,3.5000
1138,25.3500,26.7600,Ses01F_impro05_F005,uncalm,2.5000,3.0000,3.0000
1139,28.2400,29.9100,Ses01F_impro05_F006,uncalm,2.5000,2.5000,2.5000
1140,32.1900,33.5000,Ses01F_impro05_F007,uncalm,2.5000,3.0000,3.5000
1141,33.7800,35.9000,Ses01F_impro05_F008,uncalm,2.5000,2.5000,3.5000
1142,36.7100,44.0300,Ses01F_impro05_F009,uncalm,2.5000,2.5000,3.5000
1143,69.5500,73.7600,Ses01F_impro05_F010,uncalm,2.0000,4.0000,3.5000
1144,73.8700,75.5375,Ses01F_impro05_F011,uncalm,2.0000,4.5000,3.5000
1145,75.6100,80.7300,Ses01F_impro05_F012,uncalm,2.5000,3.5000,3.0000
1146,82.7500,86.0600,Ses01F_impro05_F013,uncalm,2.0000,2.5000,3.0000
1147,99.5200,102.9000,Ses01F_impro05_F014,uncalm,1.5000,4.0000,4.0000
1148,103.0050,118.5000,Ses01F_impro05_F015,uncalm,1.5000,4.5000,4.5000
1149,118.5300,122.4400,Ses01F_impro05_F016,uncalm,1.5000,4.5000,4.0000
1150,127.4850,136.8500,Ses01F_impro05_F017,uncalm,1.5000,5.0000,4.5000
1151,137.7150,140.1100,Ses01F_impro05_F018,uncalm,1.5000,4.0000,4.0000
1152,140.2250,145.6000,Ses01F_impro05_F019,uncalm,1.5000,4.0000,4.5000
1153,149.3650,153.8000,Ses01F_impro05_F020,uncalm,1.5000,4.5000,4.5000
1154,155.6000,160.3600,Ses01F_impro05_F021,uncalm,1.5000,4.5000,4.5000
1155,160.4100,163.7975,Ses01F_impro05_F022,uncalm,1.5000,4.5000,4.0000
1156,163.8800,165.8000,Ses01F_impro05_F023,uncalm,2.0000,3.0000,4.0000
1157,166.3300,167.7100,Ses01F_impro05_F024,uncalm,2.0000,3.0000,4.0000
1158,171.0900,174.2000,Ses01F_impro05_F025,uncalm,1.5000,4.5000,4.5000
1159,177.6025,179.0900,Ses01F_impro05_F026,uncalm,2.0000,3.5000,3.5000
1160,179.2200,183.8450,Ses01F_impro05_F027,uncalm,2.0000,2.5000,4.0000
1161,188.7800,190.8975,Ses01F_impro05_F028,uncalm,2.0000,3.0000,4.0000
1162,195.3800,199.3300,Ses01F_impro05_F029,uncalm,1.5000,3.0000,3.5000
1163,202.8600,206.1700,Ses01F_impro05_F030,uncalm,2.0000,3.0000,3.5000
1164,3.6100,5.1900,Ses01F_impro05_M000,calm,4.0000,2.5000,2.0000
1165,5.2100,6.4400,Ses01F_impro05_M001,calm,4.0000,2.5000,2.0000
1166,6.6000,7.7100,Ses01F_impro05_M002,calm,4.0000,2.5000,2.0000
1167,8.3200,9.8000,Ses01F_impro05_M003,calm,4.0000,2.5000,2.0000
1168,12.2600,13.7800,Ses01F_impro05_M004,calm,3.5000,1.5000,2.0000
1169,21.8400,25.9000,Ses01F_impro05_M005,calm,3.5000,2.5000,2.0000
1170,25.9900,27.7272,Ses01F_impro05_M006,calm,3.5000,2.5000,2.0000
1171,28.2900,34.1425,Ses01F_impro05_M007,calm,3.5000,2.5000,2.0000
1172,34.7000,36.5200,Ses01F_impro05_M008,calm,3.0000,2.5000,2.0000
1173,36.9100,42.7600,Ses01F_impro05_M009,calm,2.5000,2.5000,2.0000
1174,43.8600,49.9700,Ses01F_impro05_M010,calm,2.5000,2.5000,2.0000
1175,49.9700,70.2600,Ses01F_impro05_M011,calm,2.5000,2.5000,2.0000
1176,70.3800,73.1400,Ses01F_impro05_M012,calm,2.5000,2.0000,1.5000
1177,73.5500,74.9900,Ses01F_impro05_M013,calm,2.5000,2.0000,1.5000
1178,75.0300,76.4800,Ses01F_impro05_M014,calm,2.5000,2.5000,1.5000
1179,80.2200,83.2425,Ses01F_impro05_M015,calm,2.5000,2.0000,1.5000
1180,85.7200,93.9575,Ses01F_impro05_M016,calm,2.5000,2.5000,2.0000
1181,94.0050,100.4000,Ses01F_impro05_M017,calm,2.5000,2.5000,2.5000
1182,100.5500,103.6800,Ses01F_impro05_M018,uncalm,3.0000,3.5000,2.5000
1183,111.2800,112.8100,Ses01F_impro05_M019,calm,2.5000,2.0000,2.0000
1184,118.0400,119.3700,Ses01F_impro05_M020,calm,2.5000,2.0000,2.0000
1185,121.1900,129.2300,Ses01F_impro05_M021,uncalm,2.5000,2.5000,1.5000
1186,131.0200,133.2500,Ses01F_impro05_M022,calm,2.5000,2.0000,2.0000
1187,136.1900,143.5000,Ses01F_impro05_M023,calm,2.5000,3.5000,2.5000
1188,144.8500,151.1600,Ses01F_impro05_M024,calm,2.5000,3.0000,2.5000
1189,151.3350,152.7100,Ses01F_impro05_M025,calm,2.5000,2.5000,2.0000
1190,152.8325,158.5800,Ses01F_impro05_M026,calm,2.5000,2.5000,2.5000
1191,159.6600,161.3700,Ses01F_impro05_M027,calm,2.5000,2.5000,2.0000
1192,163.2500,166.9900,Ses01F_impro05_M028,calm,2.5000,2.5000,2.0000
1193,167.1500,173.6300,Ses01F_impro05_M029,calm,2.5000,2.5000,2.5000
1194,173.7325,178.2625,Ses01F_impro05_M030,calm,3.0000,2.5000,2.0000
1195,178.5900,180.8700,Ses01F_impro05_M031,calm,3.0000,2.5000,2.5000
1196,183.1400,189.3875,Ses01F_impro05_M032,uncalm,3.0000,2.5000,2.0000
1197,190.2300,196.9000,Ses01F_impro05_M033,uncalm,2.5000,3.0000,2.0000
1198,198.6600,205.1700,Ses01F_impro05_M034,calm,2.5000,2.5000,2.5000
1199,205.6300,211.9400,Ses01F_impro05_M035,calm,2.5000,2.0000,1.5000
1200,3.9500,10.5900,Ses01F_impro07_F000,uncalm,5.0000,5.0000,4.5000
1201,11.3600,16.5575,Ses01F_impro07_F001,uncalm,4.0000,4.5000,3.5000
1202,19.6100,31.6500,Ses01F_impro07_F002,uncalm,4.0000,4.0000,3.0000
1203,32.5200,34.9000,Ses01F_impro07_F003,uncalm,4.5000,4.5000,4.5000
1204,37.1625,42.4900,Ses01F_impro07_F004,uncalm,3.0000,3.5000,3.0000
1205,42.9550,45.8850,Ses01F_impro07_F005,uncalm,5.0000,4.5000,4.5000
1206,46.2800,55.4100,Ses01F_impro07_F006,uncalm,4.5000,4.0000,3.5000
1207,63.0200,72.7500,Ses01F_impro07_F007,uncalm,4.0000,4.0000,3.5000
1208,73.5050,80.7800,Ses01F_impro07_F008,uncalm,4.0000,3.0000,3.0000
1209,81.0275,83.3050,Ses01F_impro07_F009,uncalm,4.0000,3.0000,2.5000
1210,84.5100,88.3100,Ses01F_impro07_F010,uncalm,5.0000,4.5000,4.0000
1211,89.5600,94.8150,Ses01F_impro07_F011,uncalm,4.0000,3.5000,3.0000
1212,94.8600,100.7400,Ses01F_impro07_F012,uncalm,4.5000,4.0000,3.5000
1213,103.2600,110.4600,Ses01F_impro07_F013,uncalm,4.5000,4.0000,4.0000
1214,115.6800,126.4100,Ses01F_impro07_F014,uncalm,4.0000,3.5000,3.5000
1215,127.4300,130.3175,Ses01F_impro07_F015,uncalm,4.5000,4.0000,3.0000
1216,133.3125,142.3625,Ses01F_impro07_F016,uncalm,4.5000,3.5000,3.0000
1217,2.9700,4.7800,Ses01F_impro07_M000,uncalm,3.5000,3.0000,2.0000
1218,7.5325,11.9600,Ses01F_impro07_M001,uncalm,4.5000,4.5000,4.0000
1219,13.9200,19.0900,Ses01F_impro07_M002,uncalm,4.5000,4.0000,4.0000
1220,20.6800,28.0600,Ses01F_impro07_M003,uncalm,4.5000,3.5000,2.5000
1221,30.9150,38.8100,Ses01F_impro07_M004,uncalm,4.0000,4.0000,3.0000
1222,41.1700,46.9975,Ses01F_impro07_M005,uncalm,4.5000,4.5000,3.5000
1223,47.1100,52.8125,Ses01F_impro07_M006,uncalm,4.5000,4.5000,3.5000
1224,54.1600,63.2800,Ses01F_impro07_M007,uncalm,4.5000,4.5000,4.5000
1225,64.6275,67.2400,Ses01F_impro07_M008,uncalm,4.0000,3.0000,3.0000
1226,67.7250,74.0325,Ses01F_impro07_M009,uncalm,3.5000,4.0000,3.5000
1227,76.6200,78.1700,Ses01F_impro07_M010,uncalm,3.5000,3.5000,2.5000
1228,78.8400,81.3600,Ses01F_impro07_M011,uncalm,3.0000,2.5000,2.5000
1229,82.6575,87.1025,Ses01F_impro07_M012,calm,3.0000,2.5000,3.0000
1230,87.5875,90.6500,Ses01F_impro07_M013,calm,4.0000,2.5000,2.5000
1231,94.2900,99.3700,Ses01F_impro07_M014,uncalm,4.0000,4.5000,3.0000
1232,99.9875,110.5400,Ses01F_impro07_M015,uncalm,4.5000,4.0000,3.5000
1233,110.5400,116.2800,Ses01F_impro07_M016,uncalm,4.5000,4.0000,3.0000
1234,116.2800,119.8507,Ses01F_impro07_M017,uncalm,4.0000,3.5000,2.5000
1235,123.2575,128.0400,Ses01F_impro07_M018,calm,4.0000,3.0000,3.0000
1236,128.5400,141.6850,Ses01F_impro07_M019,calm,4.5000,4.0000,3.0000
1237,14.7939,18.1700,Ses01F_impro06_F000,uncalm,3.5000,2.0000,3.0000
1238,24.0200,25.6900,Ses01F_impro06_F001,uncalm,2.0000,2.0000,2.0000
